PhraseId,Sentiment
168580,2.15837
168581,2.00334
168582,2.08084
168583,2.05109
168584,2.09571
168585,2.00794
168586,2.18349
168587,2.18349
168588,2.18349
168589,2.18349
168590,1.98526
168591,1.75
168592,1.75
168593,1.75
168594,2
168595,2.02447
168596,2.02447
168597,2.02447
168598,2.70297
168599,1.88877
168600,1.72207
168601,1.29545
168602,2
168603,0.590909
168604,2.55556
168605,2.55556
168606,2.34323
168607,2.34323
168608,2.01335
168609,2.01335
168610,2.01335
168611,2.08225
168612,2.56315
168613,2.65702
168614,2.33529
168615,2.33529
168616,2.6226
168617,2.6226
168618,2.69643
168619,2.14375
168620,2.14375
168621,2.4
168622,2.01562
168623,2.01562
168624,2.03125
168625,2.03125
168626,2
168627,2.06519
168628,2.19997
168629,2.23001
168630,2.23001
168631,2.2381
168632,2
168633,2.47619
168634,2.16993
168635,2.17647
168636,2.16667
168637,3
168638,1.33333
168639,1.97533
168640,1.97533
168641,2.11068
168642,1.84483
168643,1.84483
168644,1.68966
168645,2
168646,1.90766
168647,1.9443
168648,1.7396
168649,1.87919
168650,1.6
168651,2.08077
168652,1.9
168653,2.17116
168654,2.17116
168655,1.44118
168656,1.44118
168657,2
168658,1.86983
168659,1.35681
168660,1.35681
168661,1.22222
168662,1.99809
168663,2.01625
168664,2.01625
168665,1.83995
168666,1.53134
168667,2.14847
168668,2.14847
168669,2.14847
168670,1.35714
168671,2.41224
168672,2.00725
168673,2.00725
168674,3.22222
168675,2.12614
168676,2.12614
168677,2.18613
168678,2.33803
168679,2.16714
168680,2.11905
168681,2.11905
168682,2.2381
168683,2
168684,2.18317
168685,2.18317
168686,2.2852
168687,2.2852
168688,2.31569
168689,2.35938
168690,1.97912
168691,1.97912
168692,1.58621
168693,1.58621
168694,1.58621
168695,2.04364
168696,2.04364
168697,2.15871
168698,2.25653
168699,2.25653
168700,1.88479
168701,1.88479
168702,1.28571
168703,2.48387
168704,2.0609
168705,2.0609
168706,2.2381
168707,2.2381
168708,1.9723
168709,1.9723
168710,1.81028
168711,2.13433
168712,1.81349
168713,1.81349
168714,1.625
168715,1.625
168716,1.25
168717,2
168718,2.19048
168719,2.19048
168720,2.37606
168721,2.37606
168722,2.3429
168723,2.3429
168724,2.3429
168725,2.27846
168726,2.3
168727,2.3
168728,2.9
168729,2
168730,2
168731,2
168732,2.40735
168733,2.05332
168734,2.76138
168735,2.76138
168736,3.48571
168737,2.03704
168738,2.46447
168739,2.42011
168740,2.42011
168741,2.40625
168742,2.40625
168743,2.55319
168744,2.55319
168745,1.94233
168746,2.09395
168747,2.09395
168748,2
168749,1.75429
168750,1.75429
168751,1.75429
168752,1.75429
168753,2.00212
168754,1.58907
168755,1.58907
168756,1.50735
168757,1.76471
168758,1.25
168759,1.93568
168760,1.72702
168761,2
168762,1.67242
168763,1.67242
168764,1.6616
168765,2.18883
168766,2.25
168767,1.13437
168768,1.13437
168769,1.46875
168770,1.46875
168771,0.8
168772,0.8
168773,2.18607
168774,2.18607
168775,2.18607
168776,2.18607
168777,2.20628
168778,2.20628
168779,2.14504
168780,2.26606
168781,2.08453
168782,2.08453
168783,2.39
168784,1.97441
168785,1.89254
168786,1.89254
168787,2.05629
168788,2.05629
168789,2.05629
168790,1.91247
168791,2.0058
168792,2.02788
168793,2.05486
168794,2.14519
168795,2.30252
168796,2.37719
168797,2.22785
168798,2.0009
168799,1.99735
168800,1.77778
168801,2.10714
168802,2.10714
168803,2
168804,1.70247
168805,0.966667
168806,0.966667
168807,1.94774
168808,1.94774
168809,1.65909
168810,2.09207
168811,2.33333
168812,1.85081
168813,1.85081
168814,1.85618
168815,1.85618
168816,1.96526
168817,1.96775
168818,1.78916
168819,1.78916
168820,1.78916
168821,1.78916
168822,1.73255
168823,1.71456
168824,1.71456
168825,2.28571
168826,1.52417
168827,1.94282
168828,2.23564
168829,2.23564
168830,2.20901
168831,2.26227
168832,2.72
168833,2.72
168834,1.45624
168835,1.20429
168836,1.20429
168837,0.25
168838,1.96013
168839,2.07509
168840,2.06667
168841,2.07615
168842,2.07615
168843,2.07615
168844,1.91071
168845,1.91071
168846,1.91071
168847,2.57143
168848,2.13129
168849,2.0837
168850,2.0837
168851,2.30335
168852,1.82292
168853,1.93727
168854,1.93727
168855,1.93727
168856,1.68114
168857,1.95972
168858,1.95972
168859,1.96173
168860,1.96173
168861,1.87656
168862,1.87656
168863,1.89705
168864,1.89346
168865,1.89346
168866,1.89346
168867,1.813
168868,2.00904
168869,2.00904
168870,2.00904
168871,2.00904
168872,2.03585
168873,2.05414
168874,2.05414
168875,1.99213
168876,2.00873
168877,1.97554
168878,2.07894
168879,2.19006
168880,2.40678
168881,2.00486
168882,2.00486
168883,2.18115
168884,1.95571
168885,1.85674
168886,1.86226
168887,1.85121
168888,1.85121
168889,2.08766
168890,2.08766
168891,2.08766
168892,2.48864
168893,3.25
168894,1.72727
168895,1.28571
168896,1.92129
168897,2.01047
168898,2.01047
168899,2.01047
168900,2.00315
168901,2.00315
168902,2.0127
168903,2.0127
168904,1.85411
168905,1.84211
168906,1.85812
168907,1.75439
168908,1.75439
168909,2
168910,2
168911,1.50877
168912,1.85193
168913,1.85193
168914,1.85193
168915,1.85193
168916,1.86896
168917,1.86896
168918,1.84247
168919,1.84247
168920,1.79058
168921,1.79452
168922,1.81783
168923,1.81783
168924,1.74163
168925,2.02154
168926,2
168927,1.77918
168928,1.77918
168929,1.77918
168930,1.77918
168931,1.95435
168932,2.01652
168933,2.01652
168934,2.39712
168935,1.94338
168936,1.94338
168937,1.99221
168938,1.99221
168939,2.04378
168940,2.56081
168941,2.63377
168942,2.97059
168943,2.97059
168944,1.35441
168945,1.35441
168946,1.35441
168947,1.35441
168948,1.12934
168949,1.12934
168950,1.12934
168951,0.972973
168952,1.28571
168953,1.28571
168954,1.9521
168955,1.95111
168956,1.95111
168957,1.91084
168958,1.96453
168959,1.96453
168960,2.09666
168961,2.09666
168962,2.17477
168963,1.8324
168964,1.53061
168965,1.9833
168966,1.9833
168967,2.00411
168968,2.00411
168969,2.00411
168970,1.53506
168971,2.12138
168972,2.12138
168973,2.17408
168974,2.04065
168975,2.04065
168976,2
168977,2.0813
168978,2.26304
168979,2.26304
168980,2.23529
168981,2.23529
168982,2
168983,2.47059
168984,2.03354
168985,1.86261
168986,1.86261
168987,1.56303
168988,2.30972
168989,2.21988
168990,2.21988
168991,2.21988
168992,2.18186
168993,2.35204
168994,2.64263
168995,2.64263
168996,2.80952
168997,2.23678
168998,2.23678
168999,1.81027
169000,1.81027
169001,1.33333
169002,2.35864
169003,2.35864
169004,2.22832
169005,2.41077
169006,2.41077
169007,2.41077
169008,2.20096
169009,2.20096
169010,2.09912
169011,2.09912
169012,2
169013,2.50649
169014,3.25
169015,3.25
169016,2.40704
169017,2.40852
169018,2.40852
169019,2.40852
169020,2.69494
169021,2.69494
169022,3.42857
169023,2.4504
169024,2.28671
169025,2
169026,2
169027,2.57343
169028,2.77778
169029,2.24485
169030,2
169031,2.24485
169032,2.10913
169033,2.00441
169034,2.29914
169035,2.33419
169036,2.33419
169037,2.21326
169038,2.45513
169039,2.33333
169040,2.12297
169041,2.12297
169042,2.04209
169043,2.04209
169044,2.04209
169045,2.02944
169046,2.21365
169047,2.15238
169048,2.21697
169049,2.21697
169050,2.20067
169051,2.20067
169052,2.14286
169053,2.21994
169054,2.22298
169055,2.33333
169056,2.23327
169057,2.32427
169058,2.32427
169059,2.37223
169060,1.98015
169061,1.97022
169062,2
169063,2
169064,2
169065,2.52722
169066,3.23496
169067,3.23496
169068,2.86992
169069,3.6
169070,2.38567
169071,2.38567
169072,2.3863
169073,2.30959
169074,2.30959
169075,2.30959
169076,2.29887
169077,1.87673
169078,1.87673
169079,1.87673
169080,1.7502
169081,2.61547
169082,2.61547
169083,2.81772
169084,2.59145
169085,2.9
169086,2.18031
169087,1.98046
169088,1.91251
169089,2.02049
169090,2.04842
169091,2.04842
169092,2.08275
169093,2.08275
169094,2
169095,2
169096,2.01408
169097,2.01408
169098,2.31354
169099,2.31354
169100,2.31354
169101,2.31354
169102,2.36538
169103,2.29663
169104,2.29663
169105,2.41121
169106,2.41121
169107,2.62132
169108,2.67742
169109,2.12406
169110,2.33333
169111,2.33333
169112,2.33333
169113,2.10504
169114,2.23891
169115,2.23891
169116,2.23891
169117,2.32723
169118,2.38312
169119,2.3086
169120,2
169121,2
169122,2.46289
169123,2.00659
169124,1.99348
169125,1.99348
169126,1.99348
169127,1.80286
169128,2
169129,1.70429
169130,1.47826
169131,2.1841
169132,2.17385
169133,2.30769
169134,2.04
169135,2.04
169136,2.0718
169137,2.05067
169138,2.05067
169139,1.89796
169140,2.07884
169141,2.07884
169142,2.07884
169143,2.3883
169144,2.8125
169145,2.17621
169146,2.22263
169147,2.22263
169148,1.76938
169149,1.76938
169150,1.93585
169151,1.68614
169152,1.70183
169153,1.643
169154,1.643
169155,1.58014
169156,1.58014
169157,1.6
169158,1.57352
169159,1.19573
169160,1.19573
169161,1.19847
169162,1.92813
169163,1.92813
169164,1.75427
169165,1.73527
169166,1.76377
169167,1.76377
169168,1.7798
169169,1.7798
169170,1.81592
169171,1.87919
169172,1.87919
169173,2.27586
169174,2.27586
169175,2.27586
169176,2.27586
169177,2
169178,2.41379
169179,2
169180,2.82759
169181,1.90336
169182,1.90336
169183,1.76576
169184,1.76576
169185,1.82909
169186,2.00657
169187,2.11613
169188,2.24324
169189,1.98901
169190,1.98901
169191,1.98901
169192,1.89701
169193,1.91597
169194,1.84301
169195,1.84301
169196,1.84301
169197,1.57394
169198,1.57394
169199,1.57394
169200,1.33372
169201,1.70448
169202,0.962963
169203,1.95833
169204,2.01345
169205,2.00348
169206,1.94562
169207,1.9554
169208,2.11919
169209,1.88484
169210,1.88484
169211,2
169212,1.82725
169213,1.82725
169214,1.82725
169215,1.82725
169216,2.2963
169217,2.05112
169218,2.19979
169219,1.90416
169220,2.26549
169221,2.26549
169222,2.04348
169223,2.04348
169224,2.29324
169225,2.29324
169226,2.39048
169227,2.39048
169228,2.47552
169229,2.30544
169230,2.196
169231,2.196
169232,2.4222
169233,2.4222
169234,2.51914
169235,2.51914
169236,2.65714
169237,2.65714
169238,1.72404
169239,1.72404
169240,1.72404
169241,1.53219
169242,1.01
169243,1.85193
169244,1.85193
169245,1.80803
169246,2.45763
169247,2.12687
169248,2.25373
169249,2
169250,2.54032
169251,2.54032
169252,2.71891
169253,2.46237
169254,2.80443
169255,2.83333
169256,2.83333
169257,2.78998
169258,3.35678
169259,3.35678
169260,2.36172
169261,2.36172
169262,2.36172
169263,2.55076
169264,2.64934
169265,3.44444
169266,3.44444
169267,2
169268,2.22747
169269,2.25616
169270,2.49778
169271,2.22165
169272,2.22165
169273,2.29983
169274,2.17975
169275,2
169276,2.23967
169277,2.57143
169278,2.07379
169279,2.02041
169280,2.54
169281,2.54
169282,2.54
169283,2
169284,2.17008
169285,2.17008
169286,2.34708
169287,2.34151
169288,2.35821
169289,2.35821
169290,2.09383
169291,2.09383
169292,1.96072
169293,1.96072
169294,1.96072
169295,1.96072
169296,1.96072
169297,2.02718
169298,2.02718
169299,2.00952
169300,2.00952
169301,2
169302,2.22694
169303,1.31548
169304,2.53076
169305,2.53076
169306,2.53076
169307,3.5
169308,2.04615
169309,2.04615
169310,2.32759
169311,1.76471
169312,1.88115
169313,1.80549
169314,1.37139
169315,1.37139
169316,1.95019
169317,1.95019
169318,1.85057
169319,2
169320,2.16219
169321,1.94593
169322,2.05669
169323,1.9316
169324,1.42216
169325,1.23077
169326,2.03348
169327,1.99276
169328,1.99276
169329,1.84319
169330,2
169331,1.81183
169332,2
169333,1.76479
169334,1.74563
169335,1.875
169336,1.875
169337,1.75
169338,2
169339,2.29189
169340,2.29189
169341,2.00926
169342,2.00926
169343,2.00926
169344,1.85185
169345,2.16667
169346,2.14825
169347,2.14825
169348,2.11459
169349,2.11459
169350,2.09235
169351,2.09235
169352,2.04338
169353,2.10868
169354,2.09589
169355,2
169356,2.19178
169357,2.19178
169358,2.23238
169359,2.23238
169360,2.49778
169361,1.96699
169362,1.96699
169363,2.20626
169364,2.14856
169365,2.22284
169366,2.3913
169367,2
169368,2.21862
169369,2.21862
169370,3
169371,3
169372,2
169373,3
169374,3
169375,2.15851
169376,2.25354
169377,2.25354
169378,1.40952
169379,3.09756
169380,2.14124
169381,2.14124
169382,1.9554
169383,2.15982
169384,2.15982
169385,2.15174
169386,2.2352
169387,2.2352
169388,2.2352
169389,2.3536
169390,2.36987
169391,2.8
169392,2.08497
169393,2.14892
169394,2.14892
169395,2.14892
169396,2
169397,2.19856
169398,2.41052
169399,2.5
169400,1.72764
169401,2
169402,2
169403,1.70288
169404,1.70288
169405,1.49489
169406,1.49489
169407,1.31633
169408,1.31633
169409,1.58417
169410,1.58417
169411,1.675
169412,1.49333
169413,1.49333
169414,1.49333
169415,1.78087
169416,1.78087
169417,1.78087
169418,1.9
169419,1.76386
169420,1.76386
169421,1.76386
169422,1.66779
169423,1.80228
169424,1.80228
169425,1.66759
169426,1.66759
169427,1.58125
169428,1.1
169429,2.00433
169430,2.00433
169431,2
169432,2.09684
169433,2.01402
169434,2.01402
169435,1.80539
169436,1.5
169437,1.95809
169438,1.96364
169439,1.96364
169440,2.22264
169441,2.22264
169442,2.16667
169443,2.25062
169444,2.64706
169445,2.15206
169446,2.15206
169447,2.15206
169448,2.36348
169449,2.36348
169450,2.08696
169451,2.64
169452,2.09166
169453,1.90757
169454,1.90757
169455,1.90757
169456,1.94737
169457,1.94737
169458,1.86777
169459,1.86777
169460,2.1653
169461,2.1653
169462,2.34416
169463,2.34416
169464,2.40964
169465,2.04605
169466,2
169467,2.06908
169468,1.76316
169469,2.375
169470,2.10868
169471,2.14128
169472,2.14128
169473,2.14128
169474,2.14749
169475,2.08595
169476,2.15775
169477,2.15775
169478,2
169479,2
169480,2.17209
169481,2.17209
169482,2.17209
169483,2.16769
169484,2.16769
169485,2.37416
169486,2.37416
169487,2.5
169488,2.11607
169489,2.11607
169490,2.025
169491,2.025
169492,2.12909
169493,2.13921
169494,2.12504
169495,2.12504
169496,2.26667
169497,2.26667
169498,2.4
169499,2.2
169500,2.4
169501,2
169502,1.91259
169503,1.95255
169504,1.94566
169505,1.97568
169506,1.97568
169507,1.98835
169508,1.98835
169509,1.98944
169510,2.00102
169511,2.14188
169512,2.14188
169513,1.96581
169514,1.99297
169515,2.08719
169516,2.08719
169517,1.94951
169518,1.89897
169519,1.89897
169520,1.89897
169521,1.89897
169522,1.79371
169523,1.76923
169524,1.81818
169525,2.00424
169526,1.98597
169527,2.01105
169528,2.25356
169529,2.16492
169530,1.97701
169531,2.40654
169532,2.46152
169533,2.53333
169534,2.4
169535,2.4
169536,2.66667
169537,2.38971
169538,2.38971
169539,2
169540,2
169541,2.77941
169542,2.36255
169543,2.36255
169544,2.36255
169545,2.36255
169546,2.63955
169547,2.33043
169548,2.74259
169549,2.76667
169550,3.54286
169551,3.54286
169552,2.69444
169553,1.25455
169554,1.25455
169555,2.12026
169556,3
169557,2.04695
169558,1.97284
169559,1.87013
169560,1.7337
169561,1.7337
169562,1.7337
169563,1.71739
169564,1.71739
169565,1.71739
169566,1.43478
169567,2
169568,1.75
169569,2
169570,1.5
169571,1.96108
169572,2
169573,2
169574,2
169575,1.94163
169576,1.94163
169577,2
169578,1.92217
169579,1.86325
169580,1.67213
169581,2.49384
169582,2.17076
169583,2.15385
169584,2
169585,2
169586,2.58196
169587,2.58196
169588,2.58196
169589,2.58196
169590,2.639
169591,2.72655
169592,2.72655
169593,3.58242
169594,3.46154
169595,3.64286
169596,3.42857
169597,3.85714
169598,2.29861
169599,2.34431
169600,2.34431
169601,2.59806
169602,2.59806
169603,2.4375
169604,2.38462
169605,1.96368
169606,1.96368
169607,2.19089
169608,2.15758
169609,2.15758
169610,2.15758
169611,2.15758
169612,2.18331
169613,2.38421
169614,2.38421
169615,2.65289
169616,2.04938
169617,2.04938
169618,2
169619,2.07407
169620,2.48148
169621,1.66667
169622,1.69657
169623,1.66058
169624,1.69444
169625,1.69444
169626,2.5
169627,0.888889
169628,2.32371
169629,3.16667
169630,2.23942
169631,2.23942
169632,2.22229
169633,2.24176
169634,2.26853
169635,2.46835
169636,2.46835
169637,2
169638,2.1886
169639,2.1886
169640,2.42857
169641,2.12861
169642,2.00481
169643,1.99099
169644,2.01172
169645,2.01172
169646,1.76923
169647,2.17813
169648,2.24211
169649,2.31762
169650,2.31762
169651,2.35536
169652,2.35536
169653,2.35441
169654,2.35441
169655,1.90083
169656,2.58121
169657,2.58121
169658,2.05331
169659,2.05331
169660,2.06618
169661,2.06618
169662,2
169663,2.08824
169664,2.08824
169665,2.13235
169666,2.13235
169667,2
169668,2
169669,2
169670,2.29545
169671,2.29545
169672,2.18055
169673,2.207
169674,2.34115
169675,2.33696
169676,2.58696
169677,2.16602
169678,2.0769
169679,1.97646
169680,1.97646
169681,2.02719
169682,2
169683,1.875
169684,2.19344
169685,2.19344
169686,2.16697
169687,2.16697
169688,2
169689,2.18215
169690,2.20743
169691,2.20743
169692,2.27422
169693,2.41862
169694,2.41862
169695,2.64151
169696,2.30718
169697,2.30718
169698,2.58824
169699,2.16108
169700,2.28494
169701,2.45726
169702,2.03722
169703,2.03722
169704,2.02865
169705,1.66667
169706,2.39062
169707,2.39062
169708,2.28009
169709,2.28009
169710,2.09887
169711,2.09887
169712,2.09887
169713,2.09887
169714,2.09887
169715,1.82812
169716,1.82812
169717,2
169718,2.15903
169719,2.15903
169720,1.72222
169721,1.72222
169722,2.21363
169723,2.21363
169724,2.21951
169725,2.28557
169726,2.32143
169727,2
169728,2.64286
169729,2.20775
169730,2.26153
169731,2.37075
169732,2.37075
169733,2.95833
169734,2.52928
169735,2.48231
169736,2.45537
169737,2.45537
169738,2.55595
169739,2.52273
169740,3.54545
169741,2.60756
169742,2.84972
169743,2.84972
169744,3.45455
169745,2.08686
169746,2.16055
169747,2.16055
169748,2.16055
169749,2.06849
169750,2.2163
169751,2.44444
169752,2.44444
169753,2.17827
169754,2.55385
169755,2.10316
169756,2.10316
169757,3
169758,1.87895
169759,1.75789
169760,1.75789
169761,1.2
169762,2.31579
169763,2
169764,2
169765,2
169766,2
169767,2
169768,2.17805
169769,2.02241
169770,2.01193
169771,1.4
169772,2.16491
169773,2.16491
169774,2.86325
169775,1.93213
169776,1.93213
169777,1.9205
169778,1.9205
169779,2
169780,1.9554
169781,2.25586
169782,2.25586
169783,2.25586
169784,2.25586
169785,2.36792
169786,1.79286
169787,2.59794
169788,2.97475
169789,2.97475
169790,2.97475
169791,2.94949
169792,2.34674
169793,2
169794,2.5201
169795,2.40385
169796,2.40385
169797,2.09899
169798,2.09899
169799,2.09899
169800,2.10525
169801,2.66667
169802,2.0896
169803,2.0896
169804,2.05814
169805,2.04798
169806,1.9702
169807,2.0683
169808,2.0683
169809,2.0683
169810,1.64286
169811,2
169812,1.28571
169813,1.28571
169814,1.65363
169815,1.60318
169816,1.58046
169817,2
169818,2
169819,1.37069
169820,1.37069
169821,1.24138
169822,1.5
169823,1.67134
169824,1.69398
169825,1.69398
169826,1.82202
169827,1.82202
169828,1.98792
169829,2.00966
169830,2.00966
169831,2.00966
169832,1.18182
169833,2.08907
169834,2.06038
169835,2.0098
169836,2.0098
169837,2.0098
169838,2
169839,2
169840,2
169841,2.13625
169842,2.13625
169843,2.31594
169844,2.31594
169845,2.29005
169846,2.29005
169847,2.62522
169848,1.74074
169849,1.74074
169850,3.06746
169851,3.06746
169852,2.85714
169853,3.27778
169854,1.7873
169855,1.85586
169856,1.85586
169857,1.71875
169858,2.32888
169859,2.66667
169860,2.29134
169861,2
169862,2.32776
169863,1.88462
169864,2.39107
169865,2.35562
169866,2.35757
169867,2.31626
169868,2.60092
169869,2.65306
169870,2.47969
169871,2.47969
169872,2.41176
169873,2.41176
169874,2.54762
169875,2.54762
169876,1.95116
169877,1.48482
169878,1.48482
169879,1.47468
169880,1.47468
169881,0.949367
169882,2
169883,2.09106
169884,2.09106
169885,2.09106
169886,2.35352
169887,2.35352
169888,2.69298
169889,2.69298
169890,2.28947
169891,2.01407
169892,2.01407
169893,1.91609
169894,1.91609
169895,2.03776
169896,2.01196
169897,2.11568
169898,2.11568
169899,2.07647
169900,1.83627
169901,1.83627
169902,1.83627
169903,1.81809
169904,1.81809
169905,1.75769
169906,1.75769
169907,1.72068
169908,1.63636
169909,1.73004
169910,2
169911,1.6963
169912,1.6963
169913,1
169914,1
169915,1.79577
169916,1.79577
169917,1.99265
169918,1.99265
169919,1.98775
169920,1.98775
169921,2
169922,1.98163
169923,2.03571
169924,1.92754
169925,2
169926,2
169927,2
169928,1.30357
169929,0.75
169930,1.85714
169931,1.98371
169932,1.98371
169933,1.98371
169934,1.91304
169935,1.91304
169936,2.55058
169937,2.55058
169938,2.61997
169939,2.66554
169940,2.97348
169941,2.97348
169942,2.97348
169943,3.61364
169944,2.56289
169945,2.48434
169946,2.48434
169947,2.69507
169948,2.60216
169949,2.36538
169950,2.36538
169951,2.04807
169952,2.08955
169953,3
169954,3
169955,3
169956,2.43769
169957,2.43769
169958,2.69507
169959,2.31928
169960,2.31928
169961,2.59091
169962,2.18346
169963,2.18346
169964,1.86914
169965,2.49778
169966,2.0123
169967,2.0123
169968,2.42381
169969,2.625
169970,2.22263
169971,1.95743
169972,1.77099
169973,1.77099
169974,1.77099
169975,1.77099
169976,1.89756
169977,1.91209
169978,2
169979,1.3913
169980,2.02522
169981,2.02522
169982,2.08418
169983,2.08418
169984,2.15835
169985,2.15835
169986,2.00311
169987,2.02764
169988,2.02764
169989,2.46429
169990,2.46429
169991,1.95487
169992,1.90492
169993,2.05
169994,2.05
169995,2.05
169996,2
169997,2.1
169998,1.8082
169999,1.84239
170000,1.7911
170001,1.56233
170002,1.96643
170003,1.79971
170004,1.1
170005,1.1
170006,1.97464
170007,1.97464
170008,2.00937
170009,2.00937
170010,1.9399
170011,1.9399
170012,2.05556
170013,2.02597
170014,2.02597
170015,2
170016,2.02797
170017,2.03426
170018,2.03426
170019,1.98387
170020,1.98387
170021,2
170022,2.04433
170023,2.04433
170024,1.94361
170025,1.94361
170026,1.79899
170027,1.79899
170028,1.5566
170029,2.08824
170030,2
170031,2.13235
170032,2
170033,2.19541
170034,2.02719
170035,2.02719
170036,2
170037,2.36364
170038,2.72727
170039,1.83013
170040,1.83013
170041,1.83013
170042,1.88697
170043,1.78402
170044,1.7906
170045,1.7906
170046,1.96182
170047,1.93077
170048,1.93077
170049,1.90549
170050,1.90549
170051,0.888889
170052,2.41379
170053,2.82759
170054,1.96959
170055,1.96959
170056,1.94795
170057,1.94795
170058,1.87183
170059,1.87183
170060,1.72055
170061,1.81997
170062,2
170063,1.93666
170064,1.93666
170065,1.85379
170066,2.24878
170067,1.45879
170068,2.04716
170069,2.04716
170070,1.77215
170071,2.18466
170072,2.18466
170073,2.1875
170074,2.1875
170075,2.18182
170076,2.1002
170077,2.06656
170078,2
170079,2.08875
170080,2.08875
170081,2.02629
170082,1.99142
170083,2
170084,1.98928
170085,1.98928
170086,2.09028
170087,2.09028
170088,2.11429
170089,1.88828
170090,1.88828
170091,2.05774
170092,2
170093,2.06496
170094,2.06496
170095,1.93138
170096,1.55679
170097,1.55679
170098,1.16667
170099,0.833333
170100,1.5
170101,2.21232
170102,2.21232
170103,2.17628
170104,2.24836
170105,2.24836
170106,2.20028
170107,2.19492
170108,2.40219
170109,2.21368
170110,2.21368
170111,1.88402
170112,2.21368
170113,2.21368
170114,2.21368
170115,2.21368
170116,2.42735
170117,2.07153
170118,2.15355
170119,2.15355
170120,1.37143
170121,2.54462
170122,2.54462
170123,2.38462
170124,2.38462
170125,1.83474
170126,2.02556
170127,1.99069
170128,1.97954
170129,1.95238
170130,1.98633
170131,1.96742
170132,1.96742
170133,1.60526
170134,2.14849
170135,1.66777
170136,1.66777
170137,2.08333
170138,1.60841
170139,1.61771
170140,1.61771
170141,1.80453
170142,1.58034
170143,1.42967
170144,1.42967
170145,1
170146,1.57289
170147,1.57289
170148,2.10176
170149,2.24676
170150,2.28536
170151,2.28536
170152,2
170153,2.32612
170154,2.18182
170155,2.35017
170156,1.93827
170157,2.43255
170158,2.16854
170159,2.49855
170160,2.49855
170161,1.6875
170162,1.6875
170163,2.7689
170164,2.7689
170165,2.94541
170166,2.94541
170167,2.41589
170168,2.21589
170169,2.21589
170170,2.1916
170171,2.26419
170172,2.48529
170173,2.22629
170174,2.22629
170175,2.0264
170176,2.37621
170177,2.37621
170178,2.23086
170179,2.23086
170180,2.05263
170181,2.52157
170182,2.52157
170183,2.53333
170184,2.53333
170185,2.5098
170186,2.24816
170187,2.41173
170188,2.85
170189,2.85
170190,2.30216
170191,2.28402
170192,2.29127
170193,2.16638
170194,2.16638
170195,2.16638
170196,2.16638
170197,2.17882
170198,2.18495
170199,2.17195
170200,2.17195
170201,2.58703
170202,2.00592
170203,2.00592
170204,2
170205,2.0074
170206,1.87179
170207,1.87179
170208,2.05261
170209,2.05261
170210,2.00995
170211,2.00995
170212,1.96552
170213,2.13793
170214,2.17061
170215,2.17061
170216,1.84553
170217,1.84553
170218,1.84553
170219,1.84553
170220,1.84537
170221,1.74074
170222,2.65824
170223,2.65824
170224,2.65824
170225,2.65824
170226,2.26552
170227,2.26552
170228,2.16379
170229,2.16379
170230,2.16379
170231,2.16379
170232,2
170233,2.33333
170234,2.33333
170235,2
170236,3
170237,3
170238,1.66306
170239,1.87037
170240,1.63344
170241,1.63344
170242,1.63344
170243,1.69511
170244,1.69511
170245,1.80198
170246,1.60877
170247,1.90234
170248,2
170249,1.80469
170250,1.41306
170251,1.41306
170252,1.23
170253,1.23
170254,0.96
170255,2.38737
170256,2.55491
170257,2.79288
170258,2.79288
170259,2.85391
170260,3.10046
170261,3.10046
170262,2.60736
170263,1.95998
170264,1.95998
170265,2.07895
170266,2.15282
170267,2.21203
170268,2.21203
170269,1.96
170270,2.29604
170271,2.29604
170272,2.45625
170273,2.21593
170274,2.09786
170275,2.09786
170276,2.09786
170277,2.13499
170278,2.13499
170279,1.96364
170280,2.15057
170281,2
170282,2.16563
170283,2.16563
170284,2.26955
170285,2.26955
170286,2.26955
170287,2.36465
170288,2.36465
170289,2.89394
170290,2.1
170291,2
170292,2.2
170293,2.12689
170294,2.12689
170295,2.0566
170296,2.06171
170297,1.81768
170298,1.81768
170299,2.2244
170300,2.2244
170301,2.2244
170302,2.66667
170303,2.00327
170304,2
170305,2.21287
170306,2.21287
170307,3
170308,1.9505
170309,2.02348
170310,1.97554
170311,1.97554
170312,2.07143
170313,2.07143
170314,2.25053
170315,2.06262
170316,2.07072
170317,2.09836
170318,2.32099
170319,2.32099
170320,2.66667
170321,2.27161
170322,2.30354
170323,2.67165
170324,3.16028
170325,2.11948
170326,2.11948
170327,2.0299
170328,2.0337
170329,2.0337
170330,2
170331,2.38824
170332,1.72648
170333,1.72648
170334,2
170335,1.72648
170336,2.52988
170337,2.52988
170338,2
170339,0.923077
170340,1.77847
170341,1.77847
170342,1.79083
170343,1.79083
170344,1.79083
170345,1.60941
170346,1.60941
170347,1.40435
170348,1.40435
170349,1.93774
170350,0.870968
170351,1.69144
170352,1.59429
170353,1.64505
170354,1.54353
170355,0.736842
170356,2.35021
170357,1.97224
170358,2.43396
170359,1.89529
170360,1.83171
170361,1.84693
170362,1.84693
170363,1.84693
170364,2.12924
170365,2.12924
170366,2.02719
170367,2
170368,2.33333
170369,1.75683
170370,1.93126
170371,1.93126
170372,1.84211
170373,1.69869
170374,2.14157
170375,1.47726
170376,1.47726
170377,1.12479
170378,1.12479
170379,1.34375
170380,1
170381,2.14514
170382,1.44444
170383,2.223
170384,2.223
170385,2.57302
170386,2.57302
170387,2.57302
170388,2.57302
